sentence,profane
unya miingon siya sa pagkamatuod magabalik ako kanimo kong moabut na ang panahon,
kasal ba gihapon mo,0
nakabangga ang pickup truck sa suv,0
ug bantayan mo ang iyang kabalaoran,
nakalista kini sa apendise i tungod kay kini nga species giaklas ingon nga nameligro sa tibuuk nga bahin niini o usa ka mahinungdanong bahin sa ilang populasyon ug ang mga partido sa cms ang maninguha nga istrikto nga maprotektahan kini nga mga hayop,1
bago ba kining sakyanan,0
ang iho mao ang pinakadako nga hayop nga dilicetacean sa kalibutan,1
si hepher ang mecheratnon si ahia ang pelinhanon,0
ug si jehova miingon kang moises si faraon dili magapatalinghug kaninyo,
ug ang imong minatay mahimong kalanon sa tanang mga langgam sa mga langit,0
usa pa ka botilya sa ilimnon diha beh,0
ang kahimsog sa lawas ang pinakaimportante sa kinabuhi sa tawo,0
lahi siya sa akong ginahunahuna,0
anaay morado nga baboy si andong sa iyang basakan,0
ug nahatabo kini nga sa pagkatigum sa katilingban batok kang moises ug batok kang aaron,
gipalitan ko ang bata nga baye og usa ka suweter,0
kini karon mao ang ikatulong pagpakita ni jesaus sa iyang kaugalingon ngadto sa mga tinunan tapus sa iyang pagkabanhaw gikan sa mga patay,0
nikaon na ba ka og keyk,0
unsa na klase sa mga tao sila na lang,0
pirme kang naglikay sa mga trabaho nga kinahanglan nimo buhaton,0
di niya kaya padaganon ning makina,0
gawas sa iyang kaubanan sa haduol kaniya,
gusto nako nga mahimo kang einstein,0
ug mipauli si jacob gikan sa kapatagan sa pagkahapon,
wa ko nalipay sa akong gibuhat,0
wala koy balay nga mapuyan,0
ang ihap sa ulo misaka sa  nga mga hayop kaniadtong,
giayos ni tatay ang sakyanan,0
ug siya magapatay sa lakeng vaca sa atubangan ni jehova ug ang mga sacerdote nga mga anak ni aaron,
kon estoryahan ang langgyaw na pinulungan makapagpranses ba ka,0
ganahan ko sa mga kastilyo,0
ug usa ang magasunog sa dumalaga nga vaca sa atubangan sa iyang mga mata,
kinahanglan nimo ensayohon ang imong biyolin adlawadlaw,0
ginatagaan niya ang tanan niya nga ginapangayo,0
di ka kahibalo mohatag ug respeto,0
maayo ang iyang pilipit,0
si tom kay usa ka bampira,0
gipabukalan niya ang ube sa kusina,0
ug siya misugo kanamo sa pagwali ngadto sa katawhan,0
mao ni ang akoang anak nga maalam,0
kini makita lng sa zamboanga peninsula sa isla sa mindanao,0
ayaw og pangutana sa ako og maski unsa,0
ug sa pagtuktok niya sa pultahan sa gawas,0
kung pasagdan lang kini ug dili matambalan,0
ambot unsay mahitabo nimo,0
nagahimo kini ug dorsal fur nga motungha nga lagom nga naay pagka brown,0
tinuod bugnaw sa buntag,0
giingon usab niya nga gusto sa administrasyon nga madakup ang mga nagpaluyo sa pagpamatay,0
walay sulod ang lata,0
kanusa ba nako makitan ang epekto ani nga sabon,0
kani ba nga susi imong ginapangita,0
gihuman na ba nimo,0
ug igasulat ko niadtong mga papana ang mga pulong nga didto sa nahaunang mga papan nga gibuak ug isulod mo sila sa arca,
ug kong ang usa ka mananap sa angay nga pagakanon ninyo mamatay,
ug si azubah namatay,0
bata pa ako kaniadtong nahitabo ang martial law sa nasud,0
ug silang tanan mga napulo ug duha ka tawo,0
kinsa ang naka layas,0
magdrayb kita padung sa dagat,0
ang akong ngalan kay sally,0
mayo golpkors duol dinhi,0
kung naa lang koy panid maluwas unta nako siya,0
nag luto og bangus si dindo sa kusina,0
wala ko kabalo kinsa sila,0
ang mga lokal nga katawhan sa palawan nahibawan nga gibutang kini nga mga hayop sa mga kanall sa tubig alang sa domestic nga baboy,1
sige lang siya ug hilak,0
paghimo ug tandaan sa mga dinakpan,
bisan kung ang bulkan dili aktibo,0
naay nihilak na propesorang amerikana,0
pasensya na lang sa akoang mga gipangsulti,0
mamahimo ba og akua na ning magasin,0
ang inyong mga asawa,0
ing ani ba kainit adlawadlaw,0
gatugtog og ukelele si tom,0
ug gisaulog nila ang pasko sa nahaunang bulan,
ang kabaskog kinahanglang kondisyon alang sa kalipay,0
ang hardinero mao ang mamumuno,0
siyam ang nabalita nga namatay na puro natagakan sa mga natumbang punuan og ang uban kay nalunod,0
gamita ang imong handurawan,0
aduna ba kay bagong libro,0
sa kadiyot nga mahuman na,0
nasayud ko nga maestra ka,0
nabusog nako ug dili na nako kaya mukaon pa,0
ang kalibutan kay sa isog,0
iya ming gitudloag iningles,0
sa mga dios sa katawohan nga anaa nagalibut kaninyo,
kinsa ang hepe ani nga bilding,0
nganong nasakpan man ka,0
sa atubangan sa balay,0
nagakaon si nestor og pandesal,0
ug ang lain nga nating carnero igahalad mo sa pagkahapon ingon sa haladngakalanon nga gihalad sa buntag,
ug igahatag ninyo siya kang eleazar nga sacerdote,0
tinuod nga tugnaw gyud sa harbin,0
giingon sa ahensya nga ang benadryl,0
hingpit kong atubangon ang pagpahayag sa piyesta,0
ug sa ilang pagdawat niini,0
kinahanglan palipayon nimo ang imong mga ginikanan,0
gikapoy na ang akong tiil ug dili nako gusto molakaw,0
ang parke sakop sa rehiyon sa negros  panay biogeographic,
sa banay ni jose,
positibong nakilala sa biktima ang napatay nga mga suspetsado nga lakip sa mga misulod sa iyang restawran,0
kay ako nakabati sa pagbungkag sa dungog nga gihimo sa daghanan,0
nindot gyud sa paminaw ang magbasa ug libro,0
gibuhat ni tomas ang giingon sa iyaha,0
giwala sad sa facebook ang mga page nga nagingun og pagsuporta sa presidente ug ang potensyal nga pagdagan sa anak ni duterte nga si davao city mayor sara duterte sara dutertecarpio sa,
nakaplagan nako tong tawo nga misulod sa klasehana,0
kadto kay mahikang bilang,0
walay nakahibalo kung unsa ang nahitabo sa iyaha,0
tibuok nga adlaw sila nagpuyo sa baybay,0
ug nakadangat si nachor ug kaluhaan ug siyam ka tuig,
ang akong kabalaoran pagabantayan ninyo dili mo itugot ang imong mga hayup sa pagpaliwat ug lainlain nga matang ang imong uma dili mo pagpugasan ug duha ka matang sa mga binhi ni magsulob ka ug mga saput nga adunay duha ka mga butang nga gisakot paghabol,1
nikaon siya og tsokoleyt ug tamis,0
niabot na ang tren,0
nagtingala kami sa tanghagang kwarto,0
kanusa nimo siya nakitan nga gisayawan niya siya,0
unsay iingon nako kon moabot siya,0
namatay si bentham kaniadtong  hunyo  nga nagedad og  sa iyang puyanan sa queen square place sa westminster,
kini usa ka daan nga libro,0
muuli ka sa pasko,0
walay mopasalig sa imong mga gipanghambog,0
lisod kaayo ang kinabuhi,0
ug ang tawong kabus namatay ug gidala sa mga manolunda ngadto sa sabakan ni abraham unya ang tawong dato namatay usab ug gilubong,0
ug pagatukoron ko ang akong saad uban kaninyo,
maingon sa usa ka nabuang tawo nga nagasalibay sa mga agipo,0
nabughat ang babaye kay nagkaun siyag karne sa kabaw,0
giguba nimo ang tanan,0
natingala siya sa iyang kadanghag,0
noting sa gregong cynic pilosopo nga si diogenes tinguha sa pagbuntog sa lokal nga sinugdanan ug grupo memberships sa pabor sa pagkahimong usa ka lungsoranon sa kalibutan,0
malipayon ba ang katapusan sa imong semana,0
adunay mga itlog sa kahon,0
unsa nga paagi nga ako makabalo,0
ug minggula ang hari sa sodoma,
sa tinuud lang kinahanglan nga magpasalamat ako kanimo alang niini,0
unsa ang ilang gusto,0
ang dakbayan sa bayawan kay usa ka ikaduhang klaseng dakbayan sa pilipinas na makitan sa probensya sa negros oriental,0
ganahan kog mag basa,0
ang kasingkasing niadtong may salabutan nagapangita ug kahibalo apan ang baba sa mga buang nagakaon sa mga binuang,1
sa mga anak nga lalake ni gerson gihatag gikan sa panimalay sa katungangbanay ni manases,0
ang uban pang hinungdan nga mga probisyon nga gilakip usa ka balaodnon nga katungod sa mga pilipino,0
walay nabilin nga mga fossil ang ubang myembro sa dugongidae,0
ug ang tanan nga panganay sa yuta sa egipto mangamatay,0
gidakop nako ang mga alibangbang,0
niadto sa hapon si ginoong oh aron magtuon og hapon,0
aron sa pagsalikway sa tanan nimo nga mga kaaway gikan sa atubangan mo,
tanang tawo nga nakipagistorya kay tina kay ginaselosan niini og kanunay na wala sa trabaho ang lalaki aron lang banatayan siya,0
tanan nga libro sa sulod sa aparador kay nabasahan na,0
apan ang tawo nga mapalit sa sacerdote sa iyang salapi,
dalunggan sa ilaga ang ganahan ni totong sa iyang pitsa,0
mopalit ko ug pan,0
asa mo nagtanaw ug telebisyon,0
puno ka ba sa trabaho,0
sa ikatolo ka adlaw,
nakagahum ko pagbutyag sa masulubong balita ngadto kanimo,0
walay mopaminaw sa imong mga gipaningkamotan kay walay resulta,0
gihilasan si rosi nga namati sa hambog ni tom,0
nga naguna kaninyo sa dalan,
mahutdan na ug gasul si tom,0
ug magahalad kamo ug haladngasinunog sa usa ka kahumot alang kang jehova usa ka nating lake sa vaca,
ngano nga dili nimo mahinumdoman,0
dili nato angay buhian ang mga piniriso karong taknaa,0
gituohan nga nahulog sa usa ka bakante nga lote ang bata,0
wala na tay asukar,0
ang lugar nga gipanalipdan sa baliangao nagsakop sa mabaw nga embayment nga giila nga danao bay nga usa ka bukton sa dagat bohol duol sa utlanan sa lalawigan uban ang zamboanga del norte,0
aduna bay halloween sa pilipinas,0
ug ang sina ug ang dimona ug ang adada,0
ug didto gitigum ang tanang mga panon ug giligid nila ang bato gikan sa baba sa atabay,
siya usab awtomatik nga magmalampuson isip mayor sa kamatayon sa incumbent,0
niadtong panahona si jehova miingon kanako magtiltil ka ug duruha ka papan nga bato sama sa nahauna,
gatuon si alicia og cebuano,0
nahadlok si martin sa mga aswang,0
aburido kamo tungod kulang kamo ug alilang,0
kinsa may makaingon unsa ang mahitabo ugma,0
kini mao ang balaod sa kasugoan nga gitudlo ni jehova,
ang inyong nating carnero,
dili ka magtanum ug kakahoyan sa bisan unsa nga kahoy nga haligi tupad sa halaran ni jehova nga imong dios nga imong pagabuhaton alang kanimo,
ug misugod si noe sa paguma sa yuta,
nagaluto ug sisig na manok si leo,0
nisulod ang balas sa akong mata,0
usa ka cuchara nga bulawan sa napulo ka siclo nga puno sa incienso,
gipaubos niya ang iyang ulo sa kaulaw,0
kalipay nga bantuk sa dughan,0
ang buot pasabot sa tatoeba sa hapon kay halimbawa,0
dili ako nag nagbuhat ana  wala nako na gibuhat,0
palihug pagpamobo sa mga tanom na bulak,0
naa ra na nimo,0
mura siyag bata molihok,0
diretso lang ang tanaw,0
siyam ang namatay tungod sa baha kasagaran ky nalumos,0
pader ang nagapalibot sa daan nga lungsod,0
ania ang akong sekreto,0
buko pay ang ganahan ni nonong,0
nagsimba among pamilya sa kada dominggo,0
siya ganahan sa siyensiyang piksiyon,0
pasensya pero dili mi makatabang sa inyoha,0
ug dihay gubat na usab batok sa mga filistehanon didto sa gob ug si elhanan,0
ug si faraon miingon tumungas ka,
nalipay ko nga nakaila tika,0
ug sa ikapito ka adlaw ang sacerdote magahiling kaniya ug,
ikaw nagatoo nga ang dios usa ra husto ka niana ngani bisan pa ang mga yawa nagatoo man usabug nagapangurog sa kalisang,1
ug sa nakapamahawa na sila sa hawanan,0
walay makadot kung matulog kagtungang gabii sa domingo,0
ang mga diyakono kinahanglan tagsa ray asawa,0
si jetjet usa ka tigpamalita sa diyaryo sa marte,0
adunay daku nga buwis sa tabako,0
puno ug gagmay nga mga isda ang lawa,0
kinsa ning anaa sa hulagway,0
walay motuo sa imong mga gipaningkamotan kay puro ra plano,0
kong ang usa ka tawo makatugyan sa iyang isigkatawo ug asno,0
ug sila namalik ug mingtungas sa dalan sa basan ug si og ang hari sa basan migula batok kanila,
asa man ako ug unod nga arang ikahatag ko niining tibook nga katawohan kay nanagdangoyngoy sila ngari kanako,
dili nako pasagdan nga ilaron ko niya,0
nagabuwak ang rosas sa tamnanan,0
gihalukan ni tom ang akong kamot,0
mahimo ba nimo nga pahulamon ako ug steypler,0
aduna bay sudan sa imong pagkaon,0
dili mapalit tanan og bulawan,0
duol ang estasyon sa tren,0
mao kini ang giingon sa ginoong jehova kuhaa ang mitra,0
dugay ka kaayo makahuman ug usa ka trabaho,0
kini mao ang kaliwatan sa mga pilipinas,0
ug ibabaw sa panon sa banay sa mga anak ni simeon,
aduna akoy kaila nga lalaki nga kabalo magpranses,0
si sallum si amarias si joseph,0
nahog og namatay ang langgam,0
ingon sa nahugno ang kalibotan,0
tanan ganahan og dulaan,0
samtang nagsulti pa siya kanila,
ikaw ang hinungdan ngano nga maguba ang tanan,0
gipalitan nako ang akong igsoon nga babae ug bagong kalo,0
ihatag kini ni jose nianang lalaki,0
duha ka mga babaye ang nagawit,0
mura kadto ug tinood,0
ug si abdon ang anak nga lalake ni hillel ang tagapiraton namatay,0
tinunglo ang motipon paghigda sa bisan unsa nga mananap ug magaingon ang tibook nga katawohan hinaut unta,
naa ko sa dilikado,0
asa man ko magsugod,0
pirme kang walay klaro nga buhaton,0
ang kanlaon volcano observatory nahimutang sa campus sa la carlota city college sa barangay cubay,0
ayaw pagdula sa kalayo,0
ganahan kog mga iro,0
ug siya misangpit kang jehova,0
kay didto atua ang mga trono sa paghukom,0
gama gikan sa plastic ang lingkuranan,0
ka tuig ang milabay,
pirme kang naglikay bisan klaro na ang imong responsibilidad,0
nakakanddado ang kuwarto ni tom,0
dili ka makabiya dinhi,0
gamay na ang oras nato,0
ug pagaisipon kaninyo ang inyong haladngabinayaw,
ang iyang mga tiil nagakanaug ngadto sa kamatayon ang iyang mga lakang gitunob ibabaw sa sheol,0
ang hari sa taanach usa ang hari sa megiddo usa,0
adunay sila mga gwapa nga babaye sa kana nga baryo,0
akoa jud nga ikapanghambog si tom,0
pobre siya pero wala siyay pakialam sa kwarta,0
nalahi ang amoang panginabuhi sugod atong sibilisasyon sa tagaeuropa,0
kanimo gipahayag aron ka mahibalo nga si jehova siya dios wala nay lain gawas kaniya,
bisan kung ang mga mamumuo adunay kapilian alang sa default sa mga pautang,0
mas ganahan si mary nga ang mauyab bayot,0
ug ang asna nakakita kanako ug mitipas siya sa atubangan ko sa nakatolo na karon kong siya wala motipas gikan kanako,0
ug kini mao ang mga ngalan sa mga anak ni levi sumala sa ilang mga kaliwatan si gerson,
ang mga dautan nanagibut sa pinuti ug nanagbingat sa ilang pana,0
ug si david nagminatay sa hilabihan gayud uban niining pagminatay tungod kang saul ug tungod kang jonathan nga iyang anak nga lalake,0
nagpuyo ta sa kalibutan,0
niining adlawa nanggula kamo sa bulan nga abib,
ang monster gikan sa disyerto,0
ug mikuha sila ug abo gikan sa hudno ug mitindog sila sa atubangan ni faraon ug kini gisablig ni moises paingon sa langit,
sa diha nga magalikos ka sa usa ka ciudad sa hataas nga panahon sa pagpakigaway batok niini,
tua na sa australia akong igsuon,0
sagolsagol siguro ang iyahang ganahan kaonon ingon niya,0
nakilingkod si tom kauban ang iyang pamilya,0
nagakaon ug pinaspas ang dakong tao ug niyog,0
ug kaniya mitubag sila nga nagingon,0
ayaw na gyud ni guniti ning botelya,0
kusog kaayo siya mag istorya,0
para sa akoa bisag unsa ra,0
magkuha gyud ako sa katigayunan ni caius plinius nga magulang,0
nagtanom ang maguuma og trigo sa iyahang bukid,0
kailangan nako kang maistorya,0
ang dumuloong ug ang sinuholan dili magakaon gikan kaniya,0
murag luspad ka karon,0
unya si jesus nangutana kaniya,0
ug dili ka magabuhat ug mga pagminyo uban kanila dili ka magahatag sa anak nga babaye sa iyang anak nga lalake,
ang akong pukot usab buklaron ko diha kaniya,0
puti ang balas sa didto sa aplaya,0
nagpuyo mi sa lungsod,0
busa karon wala kamo magpadala kanako dinhi,
ka dagko jud diay nila,0
ang pagbaklay natunong sa baybayon,0
wala kabalo si tom kung unsa ang iyahang gina inom,0
unsaon nimo pagasenso og wala kay tarong nga edukasyon,0
pirme ka lang gaatang ug mga grasya kay tapulan ka,0
naghuwat si tom siya ra usa,0
namatikdan nga labi kini lisud nga pamatudan ang kahimtang sa relasyon sa de facto,0
dadi ang kusina niini,0
ang relihiyon usa ka kalingawan ra sa kadaghanan,0
maghulat nalang siguro ko,0
ang silot sa kamatayon gipaubos sa usa ka tasa nga adunay usa ka bitin nga naglibot niini,0
nakakita ka og usa ka buotan nga lalaki,0
nagkuskos og butong si dante sa baybayon,0
milangoy siya padulong sa atbang,0
gusto ni tomas ang thomas siyensiya nga piksiyon,0
ug gihinganlan ni jacob kadtong dapita nga peniel,
tibuok adlaw ko wala sa balay,0
nikaon na ba ka,0
ug ang ikalima ka palad migula alang sa banay sa mga anak ni aser,0
tungod kay ang mga sementeryo siradan sa sulud sa usa ka semana,0
kalamay ug duga sa kalamansiang among esnak sa balay,0
gitimbaya nila kami sa pranses,0
tungod sa mga kabus nga gilupigan,0
nakamata ko sa akong damgo,0
wala ko kahibaw ug kanusa mapagawas ang mga priniso,0
ug ang canaanhon ug ang persehanon nanagpuyo niadtong yutaa,0
kay ang tanang mga panganay ako man sa adlaw sa pagpamatay ko sa tanang mga panganay didto sa yuta sa egipto,0
gilista kini ubos sa appendix ii sa cites,0
ug aron sa paghari sa adlaw ug sa gabii,
igapahampak ka ni jehova sa atubangan sa imong mga kaaway batok kanila mogula ka sa usa ka dalan,
ang imong sulogoon nakapatay sa leon ug sa oso ug kining walay circuncicion nga filistehanon mahimong sama sa usa kanila,0
maanindot ang mga libro sa hapon,0
ug sa iyang atubangan pagatapokon ang tanang kanasuran,0
ug si faraon mitubag kinsa ba si jehova aron magapatalinghug ako sa iyang tingog,
kinsa ang magsulti niining gabhiona,0
ipailaila ta ka sa akong mga guinikanan,0
ang tanang mga balaan nangomusta kaninyo,0
ug ang tawo gigulaan sa mga yawa nangamuyo nga unta makakuyog siya kaniya apan gipalakaw siya niya nga nagingon,1
dili ko kabalong mag istorya og kwenya,0
gikapoy na ang mga anak,0
usa ka gabii nga heron ang nakitan nga patay na ug nagbitay sa usa ka saranggola sa university of the philippines,0
lahi ang pagtoo niya kumpara sakoa,0
ug sila wala manghibalo nga si jose nakasabut kanila kay dihay maghuhubad sa taliwala nila,
hinay siya sa kemika,0
gidayon nako ang pagkanta,0
mouli ko sa akong natawhang lungsod ugma,0
ayaw pagpunggi ang pagbadlong gikan sa bata kay kong imong hampakon siya sa bunal,0
biklonon siya sa kritisismo,0
malipayon ko nga ania ka,0
ug magahiling niini ang sacerdote ug,
wa kay klaro bisan asa ka muadto,0
bisan sa mga patay pa kita tungod sa atong mga kasalanan,0
unta mokaon kami sa restwran sa greek,0
si benjamin si malluch si semarias,0
nangutana siya bahin sa kung diin ang balay,0
dili ginapakaon sa esperansa ang atong mga pamilya,0
ug nakadungog si jehova sa tingog sa inyong mga pulong,
pwede ba nimo tanggalon ang nakabara sa printer,0
alas singko sa buntag ko mibangon,0
gibutang sa mga grupo sa tawhanong katungod ang gidaghanon sa mga biktima sa ekstrahudisyal nga pagpamatay ubos sa martial law ni marcos sa  ka mga tawo,
ampay ni vicente ang espasol,0
gitabangan ni tom si mary ihalay ang mga sanina,0
ang yuta usab mabiyaan nila,
walay mitawag ni rosi,0
ang usa kay itom ug ang uban kay puti,0
dili kabalo si tom magtali sa kurbata,0
pirme kang nagpakabright bisan way bili,0
ang adlaw ang pinakaduol nga bituon sa tiyera,0
ang materyal nga dili materyal mahimong hagiton ug tangtangon,0
sila usab nanganaug sa sheol uban kaniya ngadto kanila nga gipamatay pinaagi sa espada oo,0
naglupad ang duha ka uwak sa kalangitan,0
ngano nga kanunay si tom ug mary anaa sa tatoeba,0
ngano mohawa man ka,0
nagsugat ang ilahang mga mata,0
apan sila imong katawohan ug imong kabilin nga imong gikuha sa imong dakung gahum ug sa imong bukton nga tinuyod,
namatay si police major joan resurreccion kaniadtong napusil sa usa ka suspek sa followup ug hot pursuit operation sa sitio tawantawan purok,
sa pagkadungog niya niini siya midali pagtindog ug miadto kaniya,0
sa kataposan panamilit na,0
palakira ang akong pagumangkon nga babaye,0
ug magakuha sila sa dugo ug igabutang nila kini sa duruha ka haligi ug sa balabag sa pultahan sa mga balay diin sila magakaon niini,
pagabot nako akoang nakitan ug akoang giangkon,0
kong kining mga tawohana mangamatay sa kamatayon sa tanang tawo,
nagakaon si nestor og morcon,0
ug ang mga tawo mitubag,0
naa ra ko sa tapad sa istasyon,0
dili gyud kana magsilbi,0
kinahanglan may buhaton si tom,0
ug gitungtong siya nga patay sa iyang mga alagad diha sa usa ka carro sukad sa megiddo,0
arestado ang usa ka lalaki nga nangholdap kuno sa usa ka tindahan sa quezon city human magpakaarongingnon nga mopalit sa leche flan,1
nadaot na ang iyang panghunahuna,0
ug unya moanhi ug motindog sa akong atubangan,0
ingon ani man jud ko,0
ayaw kalimti og imbitar kang tom sa salusalo,0
gakaon si dexter og tosilog sa kusina,0
palihog hatagi ko og makaon gutom na kaayo ko,0
busa magaingon ka kanila sa diha nga magahalad kamo sa labing maayo nila,
ikaw ang pinakawalay klaro nga tawo,0
gamay na lang ang siyopaw sa kusina,0
anak sa gawas ang duha ka anak ni rosi,0
unsa inyong gusto buhaton,0
wala ko nasayud kung aduna bay pandesal sa ubang nasud,0
nagbuhat ug kakanin si daniel,0
ug dili mo hagdawan ang imong parrasan,
ang pagkadaot sa bisyo ug pagkalaglag nagpadali sa pagkawagtang,0
kaninng tanan pagsulay ra kini sa atong tinouhan,0
gikansela namo ang panagkita hangtod sa sunod nga biyernes,0
ang mga tagtukod sa katipunan nga si andres bonifacio,0
palihug ug naug sa radyo,0
gadagum na sa gawas,0
baga kaayo na basahon,0
pakihinay ninyo sa inyong sinultihan,0
ang panahon kay nagapawala og daghan nga handumanan,0
gigukod namo ang kawatan,0
oras na aron muoli sa balay,0
nag buhat si trixie ug maja blanca sa kusina,0
mao lamang ang banay ni levi ang dili mo pagisipon,
walay kinahanglan nga pagtinabangay gikan sa tawo nga gipatay,
kang timoteo nga akong tinuod nga anak sa pagtoo,0
magmalipayon muabotay pa ang pinakamaayong adlaw,0
mangutana lang kung diin ang kapuli sa tren,0
ang imong mga amahan milugsong ngadto sa egipto,
paspas na tinuod nga nahalin ang libro niya,0
ug gikuha ni tare si abram nga iyang anak,
nagarkila kami og usa ka balay nga duol sa lawa,0
wala siya diri karon nganong ginapangita nimo siya,0
ang heliofungia actiniformis usa ka naginusara nga klase nga lahi sa uhong,0
ug si jehova sa mga panon magapalihok sa usa ka latigo batok kaniya,0
ug ang babaye mitubag sa bitin makakaon kami sa bunga sa mga kahoy sa tanaman,
may iro nga naggukod,0
gihiguma nako ang maski unsang pikdot,0
kambyuon nato atoang mga relo,0
aron pagapadaghanon ang inyong mga adlaw,
gihigugma ni pedro ang dalaga,0
unsa kadaghan nga kinahanglan ka nagkambyo ug tren,0
pagahisgutan na usab sa veritasan anchor fr jerome sacilano ang balaudnong angayan sundon sa pagsunog sa patayng lawas aron mahatagan og dignidad ang mga mipanaw na og mahimong ang mga nahasubo mao kini ang pamaagi sa paghatag og bili sa mga nipanaw na tungod sa covid kung diin sa kasuguan sa mga eksperto sa panglawas nga angayan dayun dauban ang patanyg lawas aron malikayan ang pagkatag sa virus,
dili ko ganahan sa tingog sa ginakumot nga silopin,0
kini ang akong igsuon,0
naa bay pgka bulaw iyang buhok,0
ang mga tawo nangatulog sa diha nga sila nagpuyo,0
ug sila naghimo ug usa ka paglipot batok kaniya sa jerusalem ug siya mikalagiw ngadto sa lachis apan ilang gipaagpas siya ngadto sa lachis,0
nagtuon si bing og mga relihiyong animista,0
pirme siya magbaktas paadto og skwelahan,0
ug kong pagapadakon ni jehova nga imong dios ang imong utlanan ingon sa iyang gipanumpa sa imong mga amahan,
nganong gangisingisi man ka,0
mikurog siya sa kahadlok,0
ug nanamkon siya pagusab,
dili nagapaminaw si mary sa tambag sa iyang higala,0
wala koy ideya kung unsa ang imong ginaingon,0
busa gikuha siya sa mga alagad gikan sa carro,0
gitanggal sa listahan ang inyuhang mga pangalan,0
ngano nga gipatay kami,0
apan siya nagdumili sa pagtipas busa si abner uban sa pangulahiang tumoy sa iyang bangkaw miduslak kaniya sa lawas,0
ug si juda nagpili ug usa ka asawa alang sa iyang panganay nga si er,
ug alang sa mga haladsapakigdait,
ug si henoch naglakaw uban sa dios,
kining parrotfish nga lunhaw ug nawong erythrura viridifacies adunay usa ka klase nga estrildid finch nga makitan sa amihanang pilipinas,0
pinahiuyon sa datos sa pagdula sa sars cov  nga ang potensyal nga target sa kawala sa panon taliwala sa  hangtod  porsyento,
di ko gusto mukaon,0
ania si tom sa awstralya,0
ang oposisyonal nga si dating gobernador evelio javier sa antique gipatay sa atubangan sa kaulohan sa lalawigan,0
masigo ang singkwenta ka tawo sa bus,0
nanguna gihapon ang estados unidos nga adunay labing kataas nga mga namatay tungod sa covid nga adunay,
ganahan ko makakaton motugtog og banjo,0
paguban ug pagmakusganon pagsabwag ug pagkahulog,0
bisitahan ko sa akong uyab matag adlaw,0
ang orihinal nga bunyaganan gipreserba ug giayo,0
ug gikuha ni faraon ang singsing sa iyang kamot,
iyang gidala ang iyang bisikleta ngadto sa tindahan,0
si pedro apostol ni jesucristo,0
kinsay naggamul niining kek  nga nawadan sa hitsara,0
nalahi ang atoang panginabuhi sugod atong sibilisasyon sa tagaeuropa,0
nagtuon ko moistroya og filipino,0
adunay mga tanom na gumamela sa bungtod sa kastilyo,0
wala siya nitingog maski giestorya na siya,0
gikan sa  nga mga balyena nga nakuha ug gikubkob gikan sa north atlantiko,
ug ang mamala nga dapit gihinganlan sa dios nga yuta ug ang katilingban sa mga tubig iyang gihinganlan nga mga dagat ug nakita sa dios nga kini maayo,
nagahikay og ispagheti si amanda sakusina,0
siya kinahanglan nga magpasalamat kanako,0
ug nahitabo nga sa nadungog niya nga gipatugbaw ko ang tingog ug misinggit ako,
ug ang cedes ug ang asor ug ang itnan,0
wala kay nahimo nga maayo bisan usa,0
ug gipasulod niadtong tawohana ang mga tawo ngadto sa balay ni jose ug sila gihatagan niya ug tubig,
nakita nako si tom ganiha,0
hangtod sa hangtod managamigo,0
ang bulkan nagguyod sa mga probinsya sa negros occidental ug negros oriental,0
dili kahibalo magpadagan og ekonomiya,0
naggaling run sa tubo kay madaot ug taudtaoran,0
nisamot kalisud ang kahimtang,0
asa mamahimong makapabaylo og kwarta,0
ayaw na kabalaka bahin nila,0
pirme kang naglikay bisan klaro na ang imong obligasyon,0
nagpatulogtulog lang na siya bantog wala siya nihagok,0
ug kining mga butanga mamahimong alang sa usa ka batasan ug tulomanon nganha kaninyo ngadto sa tanan ninyong mga kaliwatan sa tanan ninyong mga puloyanan,
ug sukad niadtong tungora siya nagpangitag higayon sa pagtugyan kaniya,0
murag wala nako nanihanglan og tabang,0
kapin sa gatosan ka pahayag ang iyang gidugang,0
ug didto magaalagad kamo sa mga dios nga buhat sa mga kamot sa mga tawo,
dili ninyo pagipalaglag ang banay sa mga panimalay ni coath gikan sa taliwala sa mga levihanon,0
nag gama og tocino de cielo si nerria,0
kinsa ang nagpadako niining mga baboy,0
gilista usab sila sa apendise i sa ilalum sa convention on international trade in endangered spies of wild fauna and flora ug convention on the conservation of migratory species of wild animals,0
ang una dapat nimo nga buhaton kay maligo,0
pangutanaha si trang kon mogawas siya karong gabii,0
nganong naa man ka diri,0
naay dako na yutaan si andong sa planetang irding,0
kini gilangkuban sa isla sa olango ug  ka nga mga islet sa satellite sulpa,
magsulti ka sa tanan nga mga butang nga akong igasugo kanimo,
ug pagakuhaon ni jehova gikan kanimo ang tanan nga balatian ug walay bisan unsa sa dautan nga hampak sa egipto nga hibaloan nimo,
kinahanglan nga mohunong ka sa pagpanigarilyo ug paginom,0
kadtong nagapadala ug usa ka panugon pinaagi sa kamot sa usa ka buang,1
ayaw kaayo og tuo,0
daghan na gikidnap og gipatay ang mga abu sayyaf,0
ug ang yuta mibuka sa iyang baba,
naa ba tamatama nga kwarta,0
gusto nako nga mokanta ka og usa ka kanta,0
