pos_tagged,label
WARA|RBF NA|CCP SINDA|PRP MAABUTAN|VB NA|CCP ZHENG|FW AY|LM PUTA|NN DESERVE|FW NINDO|FW AN|DTC
GRABE|FW NABUBUA|VBTS NA|CCP AKO|PRP KAY|VB CHEOL|FW PLS|FW DAI|RB KO|PRS NA|RBI KAYA|VB
PA|RBI FAMEON|NN MAN|VB NGANE|FW MAY|VB MAG|VB HILING|NN SA|DT bagong|JJD/CCP LUWAS|NNC NA|CCP KANTA|VB ULOL|NNC KA|PRS
PABEBE|VB NA|CCP NGANE|FW KUPAL|FW PA|RBI SIYA|PRP TANDAAN|NN MO|PRS ANG|DT GINIBO|NNC NIYA|PRP SA|DT ILOCOS|FW BINASTOS|FW SU|FW MGA|DT MARCOS|VB KAYA|VB DESERVE|FW NYA|PRS BAYAAN|NN
TARANTADO|NN AN|DTC GF|NNCA MO|PRS NATA|NN BAKO|NNC NA|CCP LANG|RBI AKO|PRP
EH|FW PUTANGINA|NN NINDO|FW PALAN|VB GABOS|FW SINURPRISSE|FW NI|DTP DONNY|NNC SI|DT BELLE|FW GAGO|FW KA|PRS BA|RBI
PUTANGINA|NN MAN|VB KAYA|VB OH|NNCA
OH|NNCA TAPOS|RBW PAKYU|VB NA|CCP SANA|VBS GAYOD|NNC
DAI|RB akong|PRS/CCP MASASABE|VB GAGO|NNC
HALA|RB HOY|PRS MISS|FW TAYKA|FW NA|CCP PAKYU|VB
SORRY|FW CANCELLED|FW GUNA|FW PAKSHET|VB SINDA|PRP HAHA|FW
GAGO|RBD NEXT|FW WEEK|FW HAHA|FW GO|FW NA|CCP
GAGO|RBD NARUMDUMAN|NN KO|PRS NA|CCP NAMAN|NN SU|NNCA MESSAGE|FW KO|PRS KAY|VB SHAIMAN|NN PUTANGINA|NN HAHA|FW SORRY|FW NA|CCP NGANE|FW
TANGINA|FW TEH|FW GARI|FW KA|PRS ADIK|NNC HAHA|JJD DAPAT|VBS DAE|RBS MO|PRS IG|NNCA CROP|FW PANDOK|VB MO|PRS
ULOL|RBR MO|PRS PANDOK|VB MO|PRS
BAYAAN|NN MO|PRS SINDA|PRP TANGINANG|FW AN|DTC
GAGO|NNC MAS|VB LALO|JJCC LAMANG|RBI NA|CCP MAGIGING|VB EMOSYONAL|NNC SU|CCB MGA|DT BIKTIMA|NNC KUNG|CCR YAON|NN PA|RBI SIYA|PRP DUMAN|NN
BOBOHON|NN AN|DTC MGA|DT NASA|RBL FACEBOOK|NNC KO|PRS NGONYAN|NN
PAKSHET|VB KAMO|VB SA|DT AGA|JJD NA|CCP KAMO|VB MAGKAWAT|VB
SORRY|FW BFF|FW TARANTADO|NN TALAGA|RBT AN|DTC NA|CCP PIDAY|VBS KO|PRS EH|NNCA HAHA|NNC
PUTA|NN DAE|FW AKO|PRP MAKA|VB SURIYAW|FW NATA|NN MAN|VB KAYA|VB MAAGA|VB NA|CCP IG|FW RELEASE|FW
WARA|RBF KAYA|VB NAGHAHAPOT|VB AKO|PRP PUNYETA|NN
OVERTHINK|FW MALALA|VB PUNYETA|NN HAHA|FW
ABA|FW TARANTADO|NN KA|PRS INDA|VBOF KO|PRS
HALA|RB PUTANGINA|NN GARI|FW DAE|FW AKO|PRP MKAKAKDUMAN|NN SA|DT AGA|JJD
LUWAY|FW LUWAY|FW SANA|VBS SA|DT SIGNS|FW PLEASE|FW SARO|CD SARO|CD SANATANGA|NN AKO|PRP EH|NNCA
OKAY|JJD PUCHA|NNC MA|CCP CASHIN|VBOF NA|CCP AKO|PRP SA|DT AGA|JJD HAHA|NNC
ARAM|FW kong|PRS/CCP EG|NNCA KAMO|VB NI|DTP KJ|NNP PERO|CC DANGAGON|NN KAMO|VB DAE|FW GUNA|FW KAMO|VB MAG|VB DESISYON|NN
MASKI|VB SAEN|FW SAEN|FW NA|CCP SANA|VBS AKO|PRP NAPAPDUMAN|NN ngonyan|NN NASA|RBL LITMATCH|FW NA|CCP NAMAN|NN LAMANG|RBI AKO|PRP GARI|RBM BUANG|NNC
HOY|FW DONNY|FW PATAL|VB KA|PRS DAE|FW NA|CCP AKO|PRP NANGINGITUROG|VBTR NGONYAN|NN
PATALON|VB SI|DT juleng|NNC/CCP HAYOP|NNC AN|DTC HAHA|NNC
PUTA|NN PLEASE|FW DAE|FW NINDO|FW AKO|PRP PAG|VB SCAMON|NN
SU|FW MASISUGON|VB KA|PRS MAGTARAM|VB SA|DT SOCMED|FW DUWAG|FW KA|PRS MAN|VB sanang|VBS/CCP KUPAL|JJD KA|PRS
SA|DT PATAL|VB NA|CCP GIGIRAY|FW AKO|PRP
SA|DT BAGUIO|NNC KAYA|VB WHEEL|FW AKO|PRP SO|NNCA BAKA|RBM PULUTAN|NN AKO|PRP AROG|FW KAAN|VB TANGINA|FW TAS|FW ULOK|FW ULOK|FW LANG|RBI TAS|FW IISIPON|NN AFTER|FW
WARA|RBF MAN|VB NA|CCP LABOT|NNC AN|DTC KUPAL|NNC NA|CCP AN|DTC IGBABAYADAN|NN MAN|VB SANA|VBS AN|DTC NGANE|FW MAG|VB KALAT|VB KI|FW FAKE|FW NEWS|NNC LITERAL|JJD NA|CCP TROLL|FW AMPOTA|NN
TARANTADO|NN DAPAT|VBS PALAN|VB DAE|FW KO|PRS NA|CCP PINANSIN|VBOF HUHU|NNC
NAGSISIRIKIP|VB PAGMATI|VB KAN|VB DAGHAN|NN KO|PRS MARAY|VB TA|NNC HINALI|NN NA|CCP SU|FW MCDO|FW TANGINA|FW NI|DTP WIN|NNP
PIKONON|NN SI|DT KUYA|NNC DANGAGON|NN KAYA|VB BILOG|JJD NA|CCP PAMILYA|VB NAGBOTO|VB SA|DT ADIK|NNC NA|CCP SI|DT LENI|NNC
TANGINA|FW NATA|NN NGONYAN|NN KO|PRS LANG|RBI NAHILING|NN ITO|PRO PUTA|NN MAGAYUNON|VB KA|PRS
TARANTADO|NN KA|PRS PUMUNDO|VBAF KA|PRS JAN|NN
ALIW|NN DITO|PRL HAHA|FW BWISET|FW
ILUWAS|JJD NA|CCP SI|DT MAFE|VB PUNYETA|NN
TRAYDORON|NN kang|VB PAKSHET|VB KA|PRS PALERMO|VB
TARANTADO|NN NAPATUNAYAN|NN MO|PRS BA|RBI NA|CCP MAY|VB BINULSA|VBOF NA|CCP KWARTA|NN NAPATUNAYAN|NN MO|PRS NA|CCP NAKA|VBTS ABOT|NNC ANG|DT GOODS|NNC SA|DT DAVAO|NNC TULOS|NNC
SKUSTA|NN CLEE|FW NAHILING|NN NA|CCP BOBO|NNC
PUCHA|JJD TUNAY|RBT LIKE|FW BAKO|FW AKO|PRP INI|FW HAHAHA|FW NAHAWAAN|NN AKO|PRP MALALA|VB
PAKYU|VB KAMO|VB GABOS|NNC HAHA|NNC
PANGITON|VB ANG|DT SURAT|FW KO|PRS BWISET|NNC
PUNYETA|NN CIE|FW HIHINGHINGAN|NN MO|PRS AKO|PRP
NAG|VBTS PICTURE|FW PA|RBI NGANE|FW AKO|PRP DUMAN|NN TARANTADO|NN MAGAYUNON|VB AKO|PRP DUMAN|NN
DONT|FW U|FW DARE|FW TOUCH|FW MY|FW BEBE|FW CALLUM|FW OR|CCT SISISPAON|NN KO|PRS AN|DTC BULI|NN mong|PRS/CCP KURULOT|FW PAKSHET|VB KA|PRS TANGINA|RBW MO|PRS
TARANTADO|NN SANA|VBS MADAKOP|VB KA|PRS LECHE|NNC
HALA|RB GAGO|NNC SU|FW MAGEX|VB
HALUYON|NN MAG|VB UPLOAD|CCB PUTA|NN MUYA|PRS KO|PRS NA|CCP DANGUGON|NN GLIMPSE|NN OF|FW US|FW NI|DTP JOJI|FW HAHA|FW
HUBAG|FW NANAMAN|NN NGUDOY|FW KO|PRS PUCHA|JJD NA|CCP TANGA|JJD NA|RBI AN|DTC
BWISET|FW MAY|VB BRITISH|JJD PA|RBI
BWISET|FW kayang|VB SELPON|NN NA|CCP INI|FW DAI|RB NA|CCP CHARGE|FW
DAKULON|NN NA|CCP SCENARIOS|NNC SA|DT PAYO|VB KO|PRS PAKSHET|VB MAN|VB OH|NNCA
MUYA|VBS KO|PRS NA|CCP MAGKAWAT|VB PUCHA|JJD PERO|CC DAE|NNC PA|RBI TAPOS|RBW ACADS|FW TIME|FW KO|PRS HAHA|NNC
PUTA|NN NATA|NN MALUYAHON|VB ANG|DT SIGNAL|NNC
NATA|NN KAN|VB nag|PRSP/CCP ABOT|NNC SI|DT GONG|NNPA CHAN|NN biglang|RBD/CCP MARUPOK|VB HAHA|RBD PAKSHET|VB EXCITING|RBD
PATAL|VB PO|RBS AKO|PRP SO|NNCA PAKIEXPLAIN|VB
PUTA|NN MUYA|PRS KO|PRS MAGBALIK|VB SA|DT PAMPANGA|VB
PAKYU|VB HOI|FW HAHA|FW TANGINA|FW I|FW MISSED|FW YOU|FW AGOI|FW WHEN|FW KAYA|VB
OH|NNCA MY|FW FUCKING|FW SHIT|FW SO|FW IGCHAT|FW KO|PRS GIRAY|VBOF SU|FW RECENT|FW GUY|FW KO|PRS TA|NNCA I|NNCA MISS|FW HIM|FW HAHA|FW TAS|FW PUTANGINA|NN NAGSORRY|VB AKO|PRP TA|NNCA DAE|FW AKO|PRP NAKA|RBD REPLY|FW SA|DT CHATS|FW NIYA|PRP LASTIME|FW TAS|FW AYUN|PRO NA|CCP NAGNE|VB NGONYAN|NN BIGLA|FW NIYA|PRP IG|NNCA REPLY|FW SAKO|JJD NA|CCP UGWA|NNC NA|CCP DAA|RBD siyang|PRS/CCP NAKAKAHURON|NN NA|CCP pirang|JJD/CCP BULAN|NN NA|CCP
PUCHA|CCB EFFECTIVE|FW MAN|VB PALAN|VB GIRAY|FW SU|FW MGA|DT RITWAL|NNC KAN|VB MGA|DT OA|NNC HAHA|NNC
EVERY|FW SWIPE|FW KAN|VB PICS|FW NABUBUA|FW ANO|PRQ BA|RBI YAN|NN
NI|DTP WARA|FW NGANE|FW akong|PRS/CCP ORAS|NNC MAISIPAN|VB SA|DT BUHAY|NNC KAIPUHA|VB N|NNC PA|RBI NAKA|RBD SCHEDULE|FW BWISET|FW
AKO|PRP kang|VB nahiling|NN KO|PRS SU|NNCA nag|PRSP/CCP SISIMBAG|FW BAYNTE|FW SU|FW SCORE|FW PAKYU|VB KUNG|CCR SISAY|VBTF nag|PRSP/CCP RUMBLE|FW kang|VB MGA|DT SIMBAG|NNC
IKA|JJN ANG|DT MAG|VB INGAT|FW PUTA|NN KAISING|VB BIG|FW ACCOUNT|FW KA|PRS
MAKULUGON|VB TALAGA|RBT ANG|DT PAYO|VB KO|PRS PUTA|NN PWEDI|RBF DAW|RBI INI|FW TANGGALON|NN PUTA|NN
SU|NNCA MGA|DT MABUOT|VB TIG|FW GIBO|FW niyang|PRS/CCP PATAL|VB TAPOS|RBW PIG|FW BOBO|FW SU|FW MGA|DT BBM|FW SUPPORTERS|FW
MAY|VB MGA|DT PATAL|VB talagang|RBT/CCP RIDER|NNC
TANGINA|JJD KA|PRS ULOL|JJD PUTA|NN
ULOL|RBR AKO|PRP MAN|VB SANA|VBS MIDMID|FW MO|PRS DUMAN|NN
SISAY|VBTF KAMAN|VB NA|CCP PATAL|VB KA|PRS HA|NNCA
PADABA|VB ME|FW SI|DT MARCOS|VB PERO|CC warang|NNC/CCP ARTICLE|FW BUDA|FW INPORMASYON|NN KAY|VB BBM|FW PUTANGINANG|NN PATAL|VB MO|PRS NATA|NN KA|PRS PA|RBI DAW|RBI PINANGAKI|VBTR NA|CCP DANGAG|NNC KA|PRS HAHA|NNC
BAKO|JJD MAN|VB KAYA|VB SU|NNCA MAY|VB GIBO|NNC KAITO|VB ANG|DT SALA|NNC ANG|DT SABI|VBS DGDI|RBF SU|NNCA MGA|DT COMMENTS|FW NA|CCP GARO|FW BOBO|FW LANG|RBI
KIKIRILIG|NN NA|CCP AKO|PRP PUTA|NN
GARO|PRC TALAGA|RBT MGA|DT PATAL|VB ANG|DT TAWO|NNC
NAHIHIBI|VBTS NA|CCP AKO|PRP PUTANGINA|NN HAHA|NNC
ULUKON|NN AKO|PRP SA|DT RELAY|NN DANCE|FW kang|VB HOT|FW PUTA|NN
GARE|FW PATAL|VB SI|DT MESS|FW NATA|NN MAY|VB TIYA|NNC SA|DT NATIONAL|FW UNIVERSITY|FW
HALATA|NN kanang|VB MARAY|VB NAKA|RBD BUKAS|RBD DUMMY|RBD ACCOUNT|FW mong|PRS/CCP PATAL|VB KA|PRS
PUTA|NN LASALLE|FW PAKARAYON|VB NINDO|NNC
PAKYU|VB KA|PRS sarong|PRQ/CCP MILYON|NN DARA|NNC KO|PRS ANG|DT GULOGULO|FW KO|PRS SAIMO|NNC HANGGANG|RBW BUHAY|NNC HAYOP|NNC KA|PRS
POTA|NN PUON|NN NGUNYAN|NN MADANGOG|VB NA|CCP AKO|PRP
TECHNOBLADE|FW PATAL|VB DANGAG|FW WARANG|FW UTAK|NN INUTIL|JJD DAENG|FW INADALAN|NN HAMPASLUPA|FW
NAKIGKIG|VBTS akong|PRS/CCP MARAY|VB PAGMATA|VB KO|PRS HANEP|RBW TAPOS|RBW nag|PRSP/CCP SCROLL|FW AKO|PRP SA|DT TIKTOK|NNC TAPOS|RBW AROG|FW KAINI|VB NANGYARE|FW KUPAL|FW NA|CCP MGA|DT SPOILERS|FW SANA|VBS BAKO|RBM MASIRAM|VB ANG|DT ISIRA|NNC NINDA|PRP
PATALON|VB SI|DT MISS|FW DELMUNDO|FW NAKIGKIG|FW SU|FW PAGMATA|VB KO|PRS NAWARA|VBTS SU|FW PIROT|FW KO|PRS
PUTA|NN LUTANG|NN MOMENTS|FW NA|CCP MAKATUROG|VB NA|CCP AKO|PRP BYE|NNC
GARE|FW KA|PRS TALAGA|RBT DANGAG|FW TANGINA|FW MO|PRS
BINUTASAN|NN MO|PRS TAPOS|RBW BABALIKAN|NN MO|PRS dangag|VBTS/VBAF KA|PRS GAYOD|NNC
PUTA|NN KA|PRS TALAGA|RBT BFF|NNCA
DAE|FW KAMAN|VB NINDA|PRP DESERVE|FW SA|DT GABOS|FW NA|CCP nakahiling|NN KAY|VB S|NNCA PAKYU|VB
MAKATUROG|VB NA|CCP NGANI|FW NAG|FW HIBI|FW PA|RBI PATAL|VB
MINAULI|NN PA|RBI SANA|VBS AKO|PRP DAKULON|NN NA|CCP HAPOT|NNC YUDEPUTA|NN
AKO|PRP NA|CCP SANA|VBS PUTA|NN MAN|VB NATA|NN PA|RBI IDADAMAY|VBOF ANG|DT MGA|DT AYAM|NNC
DAKULON|NN NA|CCP NAGKARALAT|VB NA|CCP SHIT|FW STANS|NN SA|DT FEED|FW KO|PRS YUDEPUTA|NN
GARO|JJD NA|CCP TALAGA|RBT DANGAG|NNC SI|DT DARYLL|NNC YAP|NNC
NAHIHIRAK|VBTR AKO|PRP SA|DT AKI|NNC NIYA|PRP NA|CCP NAGKA|VB amang|NNC/CCP AROG|FW MO|PRS DANGAG|NNC
TARANTADO|NN INDA|NNC KO|PRS NA|RBI DAW|RBI
PAKYU|VB PADUMAN|VB PA|RBI SANA|VBS KITA|NN SA|DT EXCITING|FW PART|VB
PUNDUHON|NN MO|PRS ANG|DT KAPATALAN|VB MO|PRS
MAS|VB MAPAGAL|VB MAG|VB SUKOL|FW kang|VB GILID|NN KAYSA|VB SA|DT SHADING|FW MISMO|RBT PUTA|NN
PATAL|VB KAKAMPINK|VB mong|PRS/CCP tugang|NNC/CCP MUYA|NNC MAG|VB MIGRATE|FW SABI|VBS NINDA|PRP PAG|VB NANGGANA|VBTS ANG|DT MARCOS|VB
yudeputa|NN PEDE|FW MAN|VB GAYOD|FW NA|CCP TRATUHON|NN NINDO|FW akong|PRS/CCP TAMA|RBT PARA|VB MAG|VB PUNDO|JJD NA|CCP AKO|PRP
HAHA|FW MAKARIGOS|VB PA|RBI SANA|VBS AKO|PRP TA|NNCA putang|NN KULOG|NNC
KAIBA|VB PALAN|VB SI|DT KARAEL|VB POTA|NN HAHA|FW
MAKAURAGON|VB KAIBA|VB PALAN|VB SO|RBD BELLPRID|RBD PUTA|NN
TANGINA|FW TALAGA|RBT NAGHAHANAP|VB akong|PRS/CCP BEBE|FW SU|FW NAGPAPAMATANGA|VB
TANGINA|JJD KA|PRS RHIAN|NN KUNG|CCR IKA|JJN SU|NNCA NAGADAN|VB SA|DT ENDING|FW EDI|FW DESERVE|FW MO|PRS AN|DTC TANGINA|JJD kang|VB ULOL|NNC KA|PRS
PUTA|NN ANG|DT MGA|DT TIGPAPARAGIBO|NNC KO|PRS SA|DT TIKTOK|NNC HAHA|NNC
KAPATALAN|VB KO|PRS AN|DTC DANGAG|NNC KAYA|VB AKO|PRP DATI|JJD
NAGHIBI|VB NAGWALA|VB NAGPADAGPADAG|VB nag|PRSP/CCP HIBI|FW GIRARAY|FW NAG|FW SURIYAW|FW NANAPAK|FW DEPUTA|NN
OKS|FW LANG|RBI MASKI|VB PA|RBI ABUTON|NN AN|DTC KI|FW SANRIBONG|FW EPISODE|FW BASTA|NN KAIBA|VB itong|PRO/CCP HAYOP|NNC
ABA|FW PUTA|NN DAE|FW AKO|PRP TINAG|VBOF
TANGINA|JJD KA|PRS BEH|FW PAKYU|VB KA|PRS
HABO|JJD kong|PRS/CCP TIGPAPAHALAT|VBTR AKO|PRP PUTA|NN
NAKAABOT|VBTR kamong|VB GOLD|NNC PERO|CC PATAL|VB KAMO|VB
dakulong|JJD/CCP GIBUHON|NN PUTA|NN NAWAWARAN|NN NA|CCP akong|PRS/CCP ORAS|NNC SA|DT BANGTAN|NN
PUTA|NN SU|NNCA MATH|VB TEACHER|FW ME|FW KASUBAGO|VB DAE|FW KAMI|VB PINA|JJCC NOTES|FW HAYOP|NNC AN|DTC
bwakanang|NNC/CCP SHIT|FW KA|PRS CLYDE|FW PUTA|NN KA|PRS
SABI|VBS NI|DTP MA|CCP SA|DT UNIVERSITY|FW OF|FW THE|FW PHILIPPINES|NN DAA|FW AKO|PRP MAG|VB COLLEGE|FW LOSI|FW
WARA|RBF NA|CCP akong|PRS/CCP GANA|PRC MAG|VB GIBO|JJD kang|VB MGA|DT ACTIVITY|FW KO|PRS DAHIL|CCR SA|DT MGA|DT MAKAURAGON|VB NA|CCP MGA|DT NAG|VBTS LABEL|FW SA|DT BIAS|FW KO|PRS POTA|NN
PIGPARAPARASAHAN|NN kang|VB MGA|DT PROPESOR|NNC ANO|PRQ GARE|FW FASTBREAK|FW ANG|DT PUTA|NN DAE|NNC KAMO|VB SANA|VBS KAMO|VB MASALA|VB
DUWA|CD ANG|DT WEBINAR|FW KO|PRS SA|DT AGA|JJD TAPOS|RBW SABAY|VBW PA|RBI PUTA|NN
HILINGON|NN MO|PRS TA|NNCA AKO|PRP NA|CCP MISMO|RBT ANG|DT MAGAPO|VB KAY|VB DAVID|NNC SA|DT TAAS|NNC kang|VB BUILDING|FW PUTA|NN KA|PRS
KAGULO|VB GULO|NNC pambansang|VB ALDAW|NNC kang|VB MGA|DT MAGBARARKADA|VB ANG|DT PUTA|NN
ANOM|CD NA|CCP BULAN|NN NA|CCP akong|PRS/CCP ULOL|NNC NA|CCP ULOL|NNC KAY|VB LEON|NN BUDA|NNC MARI|VB
PUTA|NN MAY|VB PANGBAKAL|VB NA|CCP akong|PRS/CCP TICKET|FW SA|DT AURORA|FW FEST|FW KASO|VB DAE|FW AKO|PRP TINUGUTAN|NN NI|DTP MAMA|VB HAHA|RBM MAHIBI|VB nalang|VBTS/CCP AKO|PRP SA|DT GILID|NN
MARAY|VB NA|CCP SANA|VBS DELAYED|NN AKO|PRP PUTA|NN HAHA|NNC HABO|JJD kong|PRS/CCP HISTORICAL|FW EVENT|FW TA|FW NANGGANA|VBTS SI|DT MARCOS|VB HAHA|NNC
NAG|VBTS POST|FW MAN|VB SANA|VBS SI|DT ATE|FW TARANTADO|NN kang|VB KAPAY|VB KA|PRS
GAGO|RBD kang|VB PATAL|VB KA|PRS
DANGAG|JJD KA|PRS KAYA|VB HAHA|NNC
PAKYU|VB KA|PRS PATI|VB MGA|DT BARKADA|NNC mong|PRS/CCP DAE|FW KO|PRS NA|CCP mahihiling|VB
NAHIBI|VBTS AKO|PRP kang|VB nahiling|NN kong|PRS/CCP MAITSURA|VB SI|DT JOLINA|NN PUTA|NN
ISIPON|NN MO|PRS pinag|VBRF/CCP BAYAD|NNC KA|PRS PARA|VB MAGHILING|VB TAPOS|RBW PINAG|VBRF CUSTOME|FW KA|PRS NA|CCP GARO|FW DANGAG|FW TAPOS|RBW PINAHIBI|VBTS KAPA|VB HAHA|RBR handang|JJD/CCP MAGING|VB ULOL|FW FOR|FW SOSHI|FW
TANGINA|FW NINDO|FW SU|FW TOUR|FW DATES|FW NGANI|FW kang|VB NCT|FW DREAM|FW WARANG|FW matinong|VB NAGKAPOT|VB PUTA|NN PATI|VB DIGIPACK|FW HABO|FW KO|PRS NA|CCP KAURAGON|VB KAMO|VB
MAHALON|VB ANG|DT HEADPHONE|NN DAE|FW NA|CCP AKO|PRP MAULIT|VB DEPUTA|NN
TANGINA|JJD KA|PRS PAKATAPOS|VB MO|PRS AKO|PRP IGHOST|FW TAPOS|RBW bumalik|NN KA|PRS SA|DT EX|FW MO|PRS JOKE|NNC
EME|FW LANG|RBI yudeputa|NN KA|PRS
HAHA|FW TARANTADO|NN KA|PRS TALAGA|RBT MIYA|NNC
PUTANGINA|NN NINDO|NNC SANA|VBS MAGADAN|VB NA|CCP KAMO|VB TANGINA|NNC NINDO|NNC
PUTA|NN ASA|RBR AKO|PRP SABI|VBS KO|PRS NA|CCP DAE|FW KO|PRS NA|CCP ARAM|FW ANG|DT GIGIBUHON|NN
JOLINA|NN PUTA|NN DAE|FW NAMAN|NN SI|DT BOOM|FW COMMENTATOR|NN BATI|NNC MAY|VB MEETING|FW WARA|FW akong|PRS/CCP AUDIO|FW PUTAAAA|NN
HALA|RB GAGO|NNC KA|PRS TUNGAGON|NN
NAMIMISS|VBTR KO|PRS NA|CCP SI|DT KALIX|VB AT|CCA LUNA|FW PUTA|NN
TUNGAGON|NN NA|CCP PLDT|FW INI|FW NATA|NN WARA|FW akong|PRS/CCP MADANGOG|VB POTA|NN HABO|FW KO|PRS NA|CCP
PUTA|NN POGION|NN SI|DT heesung|NNC/CCP
DAE|FW MO|PRS NA|CCP TALAGA|RBT ARAM|FW KUNG|CCR SISAY|VBTF ANG|DT TUNAY|JJD SA|DT MGA|DT NAKAPALIBOT|NN SAIMO|FW TA|FW PARARIYO|VB PATAL|VB
AKO|PRP NA|CCP SANA|VBS TALAGA|RBT MAHILING|VB NA|CCP SULO|NNC PUTA|NN
ULOL|RBR KA|PRS SISAY|VBTF KA|PRS MAN|VB
DAE|FW nalang|VBTS/CCP PO|RBS NINDO|NNCA AKO|PRP PAG|VB PANSINON|VB DGDI|RBF NA|CCP GARE|FW MAY|VB KAHURON|VB TA|FW GARO|FW DANGAG|FW ARAM|FW KO|PRS HAHA|NNC
HUNA|VBS KO|PRS MAY|VB nag|PRSP/CCP ILABYU|VBOF SA|DT POST|FW KO|PRS PUTA|NN KAY|VB SOL|FW PALAN|VB HAMAG|FW KAURAGON|VB
HOY|FW GAGO|FW SM|FW ANO|PRQ ITO|PRO
SABI|VBS NINDA|PRP OKAY|FW MAN|VB DAA|FW MAGING|VB PATAL|VB KASO|VB NATA|NN TIG|FW URUALDAW|FW KO|PRS NA|CCP
DAKULON|NN akong|PRS/CCP NAMAMATI|VBTR SA|DT LAWAS|NNC PUTA|NN
AT|CCA DAHIL|CCR MINAMATA|NN PA|RBI SANA|VBS AKO|PRP DAE|RBS PA|RBI AKO|PRP nag|PRSP/CCP PAPANGUDTO|VB PUTA|NN PUNAW|RBD NA|CCP AKO|PRP MALUTO|VB PA|RBI KAURAGON|VB KATUROG|VB SANA|VBS kayang|VB KATUROG|VB
INTERESADO|JJD AKO|PRP PERO|CC PATAL|VB AKO|PRP
BAKO|RBM MAN|VB MAKULOG|VB PAKYU|VB KA|PRS LANG|RBI
PUNYETA|NN NAMAN|NN MAN|VB MATA|VB KAPA|VB
IGKUKURAB|VBTR AKO|PRP NA|CCP TIGTATAKIGAN|NN NA|CCP PUTANGINA|NN
PUTA|NN MARAY|VB NA|CCP SANA|VBS WARA|RBF masyadong|VB NAG|VBTS AGI|RBW NA|CCP AWTO|FW KASUBAGO|VB TA|FW TUMINAKAS|FW SU|FW AKI|FW KO|PRS HAMAG|CCT ANO|PRQ DAW|RBI ANG|DT NAISIPAN|NN NIYA|PRP LORD|FW
ULOL|RBR KA|PRS MHIE|FW BAWAL|RBF DAA|NNC ANG|DT CHAKA|NNC
yudeputa|NN HUNA|VBS KO|PRS TIGREREPLYAN|NN MO|PRS SADIRI|RBM MO|PRS ZANE|FW HAHA|FW
TARANTADO|NN MAKUSOG|VB ANG|DT PAGMATI|VB KO|PRS warang|VBOF/CCP KLINASIHAN|NN ANG|DT TIYO|NNC MO|PRS
KUNG|RBK ANO|RBQ MAN|VB AN|DTC SUMINAKTO|VBAF PA|RBI TALAGA|RBT SA|DT PLATE|FW EXAM|FW PUTANGINA|NN
PUTA|NN MAKATAKUTON|VB SU|NNCA MGA|DT AYAM|FW ME|FW HUHU|FW DAE|FW PA|RBI NGANI|FW NADADANGOG|FW SU|FW AMBULANSYA|FW NAG|FW RIRIBOK|FW NA|CCP SINDA|PRP HUHU|FW
PAKYU|VB DAA|NNC SABI|VBS kang|VB NWEBE|FW ANYOS|NNC
YUDEPUTA|NN CHINARGE|FW KO|PRS SU|NNCA SILPON|NN KO|PRS KASUBANGGI|VB TAPOS|RBW PUTA|NN PAG|VB MATA|VB KO|PRS
SYEMPRE|FW GAMITON|NN KO|PRS SU|NNCA SELPON|NN
PATAL|VB KA|PRS GARE|FW KA|PRS DANGAG|NNC
HUNI|NNC PA|RBI LAST|FW TIME|FW NAG|FW KAON|VB kaming|VB PIZZA|FW GINILID|NN KO|PRS SI|DT PINEAPPLE|NNP TA|NNP DAE|FW MAN|VB AKO|PRP KAITO|VB NAGKAKAON|VB GAGO|RBD SINABIHAN|NN akong|PRS/CCP NAKIKIUSO|VBTR PUTA|NN NIYA|PRP DAE|FW MAN|VB TALAGA|RBT AKO|PRP KAITO|VB NAGKAKAON|VB tanginang|NNC/CCP YAN|NN
igwa|JJN/CCP daang|NNC/CCP CHISMIS|FW TAPOS|RBW DAE|FW TINARAM|FW CHAKA|FW MO|PRS KABONDING|VB TANGINA|NNC
GAGO|RBD HUYAN|NN NA|CCP MANANGGAD|VB SIYA|PRP
ULOL|JJD ANG|DT REALTALK|NN MAN|VB SANA|VBS DGDI|RBF IKA|JJN BUDA|NNC SI|DT MOMSHIE|FW TA|FW SALOT|NNC BUDA|CCT BAKLA|NNC REALTALK|NN MAN|VB MAN|VB SI|DT WISE|FW TA|NNCA nag|PRSP/CCP BATA|NN siyang|PRS/CCP BAKLA|NNC
PUTA|NN GARE|FW GINGHAM|FW CHECK|FW REALNESS|FW TALAGA|RBT
PUTA|NN DIPISILON|NN KA|PRS BUTASAN|NN LALO|JJCC NA|CCP WARA|RBF kitang|NN LABEL|NNC
MAKAGULO|VB GULO|NNC DGDI|NNC SA|DT harong|NNC/CCP LALO|JJCC NA|RBI ANG|DT MGA|DT IKOS|NNC PATI|VB tugang|NNC/CCP KO|PRS GAGO|RBM MAG|VB IRIBAHAN|NN SINDA|PRP TANGINA|FW DUMINAGDAG|FW PA|RBI INI|FW SI|DT ELVIN|FW PUTA|NN TALAGA|RBT HABO|VBS KO|PRS NA|CCP
MAKULUGON|VB ANG|DT WALA|VBN kong|PRS/CCP MATA|VB PUTA|NN NAGKIKIROT|VB
